Date					JD, 24...  	 Magnitude 	 Filter
05.12.2011 18:39:53		55901.27770		13.861		V
05.12.2011 19:05:21		55901.29538		13.949		V
05.12.2011 19:51:34		55901.32748		14.096		V
05.12.2011 20:05:44		55901.33732		14.148		V
05.12.2011 20:17:12		55901.34528		14.183		V
05.12.2011 20:33:58		55901.35692		14.233		V
05.12.2011 20:55:05		55901.37159		14.268		V
05.12.2011 21:05:52		55901.37907		14.290		V
05.12.2011 21:59:05		55901.41603		14.395		V
06.12.2011 18:29:49		55902.27071		14.133		V
06.12.2011 18:47:38		55902.28308		14.186		V
06.12.2011 19:35:58		55902.31664		14.306		V
06.12.2011 19:37:05		55902.31742		14.277		V
06.12.2011 20:05:46		55902.33734		14.373		V
06.12.2011 20:37:14		55902.35919		14.441		V
07.12.2011 18:29:16		55903.27032		14.339		V
07.12.2011 19:10:34		55903.29900		14.452		V
07.12.2011 19:42:46		55903.32137		14.472		V
07.12.2011 20:04:36		55903.33653		14.534		V
07.12.2011 20:26:23		55903.35166		14.540		V
07.12.2011 20:52:11		55903.36957		14.573		V
08.12.2011 18:25:45		55904.26788		14.518		V
08.12.2011 19:32:60		55904.31458		14.568		V
08.12.2011 20:13:18		55904.34257		14.561		V
08.12.2011 20:42:50		55904.36308		14.559		V
09.12.2011 18:25:22		55905.26762		14.581		V
09.12.2011 18:49:49		55905.28459		14.570		V
09.12.2011 19:36:53		55905.31728		14.548		V
09.12.2011 20:04:53		55905.33673		14.622		V
09.12.2011 20:20:02		55905.34724		14.654		V
09.12.2011 20:41:08		55905.36190		14.701		V
10.12.2011 18:24:37		55906.26710		14.578		V
10.12.2011 18:48:13		55906.28348		14.603		V
10.12.2011 18:54:40		55906.28796		14.651		V
10.12.2011 19:21:36		55906.30667		14.719		V
10.12.2011 19:40:03		55906.31948		14.648		V
10.12.2011 19:51:01		55906.32709		14.530		V
10.12.2011 19:59:47		55906.33318		14.357		V
10.12.2011 20:13:57		55906.34302		13.985		V
10.12.2011 20:20:09		55906.34733		13.765		V
10.12.2011 20:29:20		55906.35370		13.456		V
10.12.2011 20:37:36		55906.35945		13.315		V
10.12.2011 20:49:22		55906.36762		13.246		V
10.12.2011 21:37:21		55906.40094		13.538		V
